MA_diff1,MA_diff2,MACD,MACD_RATIO,MACD_TSRANK,SLOPE5,SLOPE15,SLOPE_diff,SKEW10,RSI20,RSI_SIG,BOLL_SIG,KALMAN_SIG
0.666666667,-0.666666667,-0.711889087,0.846705897,0.46666666700000003,0.0,0.538482762,-0.538482762,0.0,0.50016292,0,0,-1
0.666666667,0.333333333,-0.657485842,0.84717057,0.533333333,0.0,0.646372788,-0.646372788,0.0,0.50016292,0,0,-1
0.666666667,1.333333333,-0.6073695,0.8475977290000001,0.6,0.0,0.753512415,-0.753512415,0.0,0.50016292,0,1,-1
0.666666667,1.333333333,-0.561182971,0.8479902090000001,0.666666667,0.0,0.85972208,-0.85972208,0.0,0.50016292,0,1,-1
-4.0,1.0,-0.080469909,0.165909817,0.066666667,1.0,2.0859122119999998,-3.0859122119999998,3.16227766,0.7500407370000001,-1,-1,-1
0.666666667,-0.666666667,0.13150589599999998,-0.8594753209999999,0.133333333,0.5,2.627426726,-3.1274267260000004,1.778781184,0.500271285,0,1,-1
1.0,-1.0,0.026426367000000003,-0.7447128009999999,0.2,-0.5,2.342084735,-1.842084735,1.778781184,0.500271285,0,1,-1
1.333333333,-1.333333333,-0.056202054,-0.986094115,0.066666667,-1.5,2.219159297,-0.719159297,1.778781184,0.500271285,0,1,-1
1.6666666669999999,-1.6666666669999999,-0.12029894199999999,-2.453637912,0.066666667,-1.0,2.191957265,-1.191957265,1.778781184,0.60036459,-1,1,-1
1.6666666669999999,-1.6666666669999999,-0.169146374,4.505401213,1.0,0.0,2.233859172,-2.233859172,1.778781184,0.500325521,0,1,-1
1.6666666669999999,-1.6666666669999999,-0.205489559,1.958122955,0.933333333,0.0,2.3352289390000003,-2.3352289390000003,1.778781184,0.500325521,0,1,-1
1.6666666669999999,-1.6666666669999999,-0.231621804,1.479522323,0.8666666670000001,0.0,2.495924296,-2.495924296,1.778781184,0.500325521,0,1,-1
1.6666666669999999,-1.6666666669999999,-0.24945622,1.277935056,0.8,0.0,2.7231424719999997,-2.7231424719999997,1.778781184,0.500325521,0,1,-1
1.6666666669999999,-0.666666667,-0.260586247,1.1671871329999999,0.7333333329999999,0.0,3.031975145,-3.031975145,3.16227766,0.500325521,0,1,-1
1.6666666669999999,0.333333333,-0.26633671,1.097399201,0.666666667,0.0,3.448429488,-3.448429488,0.0,0.500325521,0,1,-1
1.5,0.5,-0.26780688199999997,1.049558048,0.6,0.0,4.0162667,-4.0162667,0.0,0.500325521,0,1,-1
-4.0,3.0,0.137472551,-0.744572681,0.4,1.0,7.574603296,-8.574603296,3.16227766,0.666955956,-1,-1,-1
-5.0,3.0,0.5663207929999999,2.391266223,0.8666666670000001,0.5,5.859105955,-6.359105955,1.0350983390000001,0.600312459,-1,-1,-1
-5.333333333,2.333333333,0.772977916,1.7385692130000001,0.7333333329999999,0.0,5.530032752,-5.530032752,0.48412291799999996,0.600312459,-1,-1,-1
-1.0,1.0,0.636617585,0.9958633440000001,0.2,0.0,4.0934512860000005,-4.0934512860000005,0.0,0.400312541,0,0,-1
-1.0,1.0,0.40257596799999995,0.60911965,0.2,-1.5,3.786726092,-2.286726092,0.0,0.400312541,0,0,-1
-1.333333333,0.833333333,0.214622268,0.36341255100000003,0.2,-1.5,3.7269822739999996,-2.226982274,0.0,0.500325521,0,0,-1
-1.0,-0.5,0.064919258,0.14459823800000002,0.2,-1.0,3.7830212910000003,-2.7830212910000003,0.0,0.500325521,0,0,-1
-0.666666667,-1.333333333,-0.053109245,-0.209814164,0.2,0.0,3.8813333510000003,-3.8813333510000003,0.48412291799999996,0.500325521,0,0,-1
1.333333333,-2.333333333,-0.8057660520000001,1.292792322,0.533333333,0.0,4.073336385,-4.073336385,-1.6577247290000001,0.500271291,0,0,-1
2.0,-3.0,-0.836993049,0.978127353,0.46666666700000003,0.0,3.254309997,-3.254309997,-1.000564416,0.5002849629999999,0,0,-1
2.333333333,-2.333333333,-0.6946400359999999,0.8590518079999999,0.4,0.0,2.663479199,-2.663479199,-1.000564416,0.5002849629999999,0,0,-1
2.666666667,-1.6666666669999999,-0.575193772,0.754354416,0.4,0.5,1.762056874,-2.262056874,-1.000564416,0.428897166,0,1,-1
8.666666667000001,-0.666666667,-0.79004643,1.171505177,0.666666667,-1.0,2.817304423,-1.8173044230000002,-0.741768834,0.42881745299999996,0,1,-1
-0.333333333,0.333333333,-0.230109941,0.41610511899999997,0.26666666699999997,0.5,4.333593028999999,-4.833593028999999,0.19244514699999998,0.500366536,0,0,-1
0.0,0.0,0.211209075,-0.568011653,0.133333333,1.5,6.051033648,-7.551033648,0.0,0.500366536,0,0,-1
0.333333333,-1.333333333,0.554564895,-3.80131617,0.066666667,2.0,6.044904549,-8.044904549,-0.165950431,0.500366536,0,0,-1
0.333333333,-2.333333333,0.817256038,7.259675926,1.0,2.0,5.38646865,-7.38646865,-0.407485087,0.57170128,0,0,-1
0.333333333,-2.333333333,1.013754727,2.141727984,0.8666666670000001,0.0,4.739259973999999,-4.739259973999999,-0.780105755,0.57170128,0,0,-1
