0,1,2,3,4,5,6,7,8,9,10,11,12
41.5,-39,1.920774464,0.28849146,0.066666667,-10.25,4.333321437,5.916678563,-1.165775933,0.441915304,0,1,-1
66.5,-37,-5.675574598,3.436312546,1,-3.5,3.325685626,0.174314374,0.063785414,0.395377514,1,1,-1
52.83333333,-32.83333333,-5.435215939,1.740469398,0.933333333,-1.75,2.987089914,-1.237089914,0.33378331,0.388166277,1,1,-1
47.83333333,-20.33333333,-0.534486049,0.163095735,0.266666667,10.25,2.225744861,-12.47574486,0.063460827,0.467282609,0,1,-1
36,-6.5,3.533201231,-40.6755833,0.066666667,4.5,2.119580444,-6.619580444,-0.098329166,0.536533962,0,0,-1
28.5,-9.5,6.433420744,3.425970297,0.933333333,8.5,2.864193055,-11.36419306,-0.036648545,0.550353724,0,0,-1
17,-12.5,10.02836856,2.41439719,0.866666667,14,4.00579105,-18.00579105,-0.011906782,0.613968262,-1,0,-1
50.66666667,-36.16666667,15.69430364,0.939850983,0.4,-4,3.264114993,0.735885007,0.54297031,0.589932941,0,1,-1
55,-5,16.44611685,1.007165953,0.533333333,3.75,2.749284107,-6.499284107,1.317814549,0.661075548,-1,1,-1
15.5,-7.5,22.21702995,1.212780444,0.666666667,13.25,3.290743249,-16.54074325,1.340956994,0.752972382,-1,0,-1
35.66666667,-35.66666667,27.53734605,1.035355176,0.4,-4,5.874933921,-1.874933921,-0.014614884,0.679058347,-1,0,-1
64.33333333,-37.83333333,23.36132831,0.878874348,0.066666667,-4.75,5.357637899,-0.607637899,-0.75508693,0.582948787,0,1,-1
55.83333333,-26.33333333,22.3354782,0.910397124,0.2,-0.75,4.720636399,-3.970636399,0.264106837,0.531169482,0,1,-1
48.33333333,-17.83333333,22.54512446,0.961860454,0.333333333,7.75,4.426539295,-12.1765393,-0.01073931,0.615390944,-1,1,-1
44.83333333,-11.83333333,25.05974989,1.064945819,0.666666667,9,3.746515329,-12.74651533,0.468104482,0.649859581,-1,1,-1
23,-10,27.44816776,1.12644584,0.666666667,13.75,2.665321584,-16.41532158,0.613366909,0.709042564,-1,0,-1
37.33333333,-31.83333333,32.05580146,0.985449668,0.4,-5.75,6.811978559,-1.061978559,-0.70561967,0.670215312,-1,0,-1
55.16666667,-9.666666667,26.87850632,0.886308924,0.066666667,-3.25,5.915545872,-2.665545872,0.185946037,0.558124024,0,1,-1
42,1,26.14184161,0.897002693,0.133333333,-3.5,5.222235823,-1.722235823,-0.086792635,0.627887511,-1,1,-1
0.166666667,10.33333333,28.65708332,1.010355302,0.533333333,11,4.221991657,-15.22199166,1.425087605,0.68289875,-1,0,-1
-2.166666667,15.16666667,30.0917789,0.90958464,0.2,-9.25,5.061432772,4.188567228,-0.604753187,0.63578146,-1,0,-1
-29.83333333,29.33333333,24.83201242,0.898723065,0.333333333,2.25,3.861124702,-6.111124702,0.089781969,0.559435921,0,-1,-1
15.33333333,1.166666667,1.433846212,0.184663968,0.066666667,-6.25,2.338233984,3.911766016,0.804685714,0.469410852,0,0,-1
8,14,-4.845386365,1.701034632,0.866666667,-4.25,0.871198068,3.378801932,-0.308561326,0.363334481,1,1,-1
-10.33333333,17.83333333,-4.560327493,1.28108456,0.733333333,-0.25,0.763193845,-0.513193845,-0.308561326,0.427908813,0,-1,-1
42.33333333,-29.33333333,-8.062802681,1.552357547,0.8,-8,7.458956268,0.541043732,-0.918826606,0.432394479,0,1,-1
44.66666667,-28.16666667,-10.0138339,1.197035819,0.333333333,-1.75,5.347065933,-3.597065933,-0.378057802,0.423480896,0,1,-1
52.83333333,-20.33333333,-8.660853766,0.943775468,0.266666667,2.5,4.274951985,-6.774951985,-0.217295464,0.457245071,0,1,-1
41.16666667,-20.16666667,-4.676599539,0.595794318,0.066666667,8,3.750181388,-11.75018139,0.135154207,0.516919215,0,1,-1
93.5,-64.5,5.861041632,0.975759417,0.466666667,-5.75,3.280077218,2.469922782,-0.166100184,0.55296292,0,1,-1
104.3333333,-55.33333333,7.742984885,1.172968625,0.666666667,4,2.936673072,-6.936673072,0.006470059,0.549222794,0,1,-1
77,-45,10.70695612,1.435198382,0.866666667,11.75,2.967648434,-14.71764843,0.301380745,0.628500501,-1,1,-1
50.33333333,-21.83333333,22.13430197,1.461686718,0.733333333,17.5,3.69789549,-21.19789549,0.522505933,0.731465833,-1,0,-1
32.33333333,-10.83333333,25.59505986,1.367739591,0.6,11,3.96595441,-14.96595441,0.200874394,0.733408226,-1,0,-1
30.33333333,12.66666667,31.63849022,1.224330227,0.466666667,9.5,4.367781807,-13.86778181,-0.220911725,0.716086516,-1,0,-1
3.333333333,24.66666667,34.43575994,1.193931919,0.4,10.25,4.464096317,-14.71409632,-0.438091343,0.7257743,-1,0,-1
-11.16666667,31.66666667,37.4315039,1.173336827,0.266666667,9,4.520805062,-13.52080506,-0.640394918,0.752149014,-1,0,-1
-31.16666667,28.66666667,40.9474685,1.17085644,0.2,11.25,4.42202362,-15.67202362,0.061258336,0.753551293,-1,0,-1
7,8.5,31.23753827,0.794958782,0.066666667,-15,3.458385025,11.54161497,-0.149643715,0.645683793,-1,0,-1
-19.66666667,30.16666667,19.19718248,0.818513635,0.333333333,0.5,2.233004993,-2.733004993,1.538155565,0.551818866,0,0,-1
39.66666667,-25.66666667,-2.093921469,-0.490759353,0.066666667,-6.75,1.795258296,4.954741704,0.394880666,0.268424428,1,1,-1
42.5,-27.5,-6.317669985,2.164918498,0.933333333,-1,2.397276119,-1.397276119,0.984183889,0.382401628,1,1,-1
15.5,14,-3.032720082,0.708749797,0.466666667,1,0.512547904,-1.512547904,-0.674048053,0.448316681,0,0,-1
-13.83333333,23.83333333,2.671761335,-1.50638026,0.133333333,12.75,1.630063553,-14.38006355,0.689290922,0.518144642,0,0,-1
-0.666666667,9.166666667,1.49808185,0.22627474,0.2,-13,2.920466801,10.0795332,-0.828476291,0.472261213,0,0,-1
28.33333333,-10.83333333,-12.39842985,1.300764803,0.666666667,-7.5,2.845293656,4.654706344,-0.490972186,0.358080761,1,1,-1
23.5,-10.5,-11.40007115,1.048134627,0.4,-5.5,2.768192405,2.731807595,0.267782919,0.361996839,1,1,-1
21,-1,-9.227746448,0.869345068,0.066666667,5.25,3.095728556,-8.345728556,0.039185507,0.430540672,0,1,-1
26.66666667,-14.66666667,-12.03171886,1.468634362,0.6,-10,4.269162923,5.730837077,-0.690931553,0.305401229,1,1,-1
34.33333333,-5.833333333,0.218818547,-0.118811176,0.066666667,1,2.209947739,-3.209947739,-0.227819681,0.515991838,0,1,-1
22.33333333,3.166666667,1.65917552,-2.735766021,0.066666667,2,2.141380033,-4.141380033,-0.055647412,0.591143958,0,0,-1
2.833333333,4.666666667,6.524684315,2.658253706,0.933333333,9,2.932191331,-11.93219133,0.574859111,0.75402137,-1,0,-1
92.66666667,-58.16666667,7.797222244,0.771713891,0.2,-1,2.629219533,-1.629219533,0.509467228,0.603288968,-1,1,-1
76.83333333,-43.83333333,8.412160678,0.911821531,0.4,4,1.990394489,-5.990394489,0.081217725,0.631574722,-1,1,-1
67,-22.5,11.71891216,1.243708059,0.733333333,10.25,1.662004718,-11.91200472,0.448814999,0.652100838,-1,1,-1
49.66666667,-4.666666667,14.73114008,1.3988597,0.8,15.75,4.082705713,-19.83270571,0.865444616,0.670409021,-1,0,-1
15,6,19.91472447,1.537303646,0.933333333,19.5,7.246623865,-26.74662387,1.306446265,0.715505764,-1,0,-1
7.5,14,27.80511497,1.402662838,0.866666667,18.25,6.293798337,-24.54379834,0.41118603,0.715690836,-1,0,-1
17.16666667,-0.666666667,29.3591732,0.876676421,0.066666667,-6.25,3.375593739,2.874406261,1.2955458,0.617550927,-1,1,-1
2.833333333,-5.333333333,28.42582943,0.893203613,0.133333333,-0.75,3.109525157,-2.359525157,1.340153034,0.681754389,-1,0,-1
33.33333333,-3.333333333,14.13593932,0.801158926,0.266666667,2.25,1.194432901,-3.444432901,0.832513315,0.561701479,0,1,-1
22,1.5,14.04044828,0.875920736,0.4,4.75,0.887365754,-5.637365754,0.463265902,0.521090819,0,1,-1
38,-24,13.39112133,0.769309932,0.133333333,-10,5.006429383,4.993570617,0.564273694,0.543233634,0,1,-1
32.83333333,-7.333333333,11.0341515,0.854024844,0.4,2.5,3.398070069,-5.898070069,1.471594119,0.51823982,0,1,-1
6.833333333,13.16666667,13.35072348,1.092388139,0.666666667,7.5,1.3057454,-8.8057454,0.758441347,0.64446035,-1,0,-1
7.666666667,7.333333333,7.078374262,0.749785142,0.066666667,-1.75,2.613532365,-0.863532365,0.291658427,0.573911018,0,1,-1
-25.66666667,26.16666667,8.128861663,1.085811728,0.933333333,5,0.53491652,-5.53491652,0.335281875,0.552227831,0,-1,-1
24,-6.5,0.11259271,0.019078363,0.066666667,-12.25,5.632021199,6.617978801,-0.60101521,0.417847882,0,1,-1
69.16666667,-52.66666667,-1.392762494,0.579462366,0.266666667,0.25,-0.936445078,0.686445078,-1.054905044,0.389669433,1,1,-1
71.66666667,-31.66666667,5.013396163,2.527229049,0.933333333,5.5,4.502920199,-10.0029202,0.498002681,0.55738044,0,1,-1
69,-17,10.37545491,1.731120423,0.8,8.25,4.55742251,-12.80742251,0.731837729,0.722583721,-1,1,-1
54,-11,13.41632371,1.633448658,0.733333333,11.5,4.482307183,-15.98230718,0.508677832,0.72978845,-1,0,-1
46.33333333,-26.33333333,29.05658935,1.006534879,0.333333333,-9.25,3.574340558,5.675659442,-0.447498897,0.733263224,-1,0,-1
27,19,28.62806164,0.969594533,0.066666667,3.5,3.18860508,-6.68860508,-0.559823455,0.686360082,-1,0,-1
-5,30,29.31839326,0.991217335,0.133333333,2,3.072437855,-5.072437855,-0.559823455,0.723680166,-1,0,-1
-40.5,42.5,34.39931835,1.028002496,0.466666667,1.5,3.324024411,-4.824024411,0.124625858,0.685315306,-1,-1,-1
-5.166666667,14.66666667,-3.168375087,-69.62196829,0.066666667,5.25,2.372285616,-7.622285616,0.769872409,0.448361422,0,0,-1
-2.333333333,13.33333333,-3.985894834,1.960815534,1,-7.5,0.830988428,6.669011572,0.061024202,0.34266538,1,0,-1
-6.666666667,22.16666667,-7.8841903,1.500726003,0.866666667,-8.25,5.307442203,2.942557797,-0.674048583,0.383347358,1,0,-1
38.83333333,-17.83333333,-18.13947769,1.058498519,0.333333333,-3.25,4.939168216,-1.689168216,1.349456204,0.304656957,1,1,-1
123.5,-97.5,-10.89669623,0.777647369,0.133333333,4,3.83171953,-7.83171953,0.069977932,0.431070573,0,1,-1
447.6666667,-363.6666667,0.397945261,-1.465479551,0.066666667,-2.75,2.256188445,0.493811555,-0.371280071,0.562133709,0,1,-1
565.8333333,-160.3333333,3.323871615,1.991008747,0.866666667,3,1.371408211,-4.371408211,-0.36485942,0.620229311,-1,1,-1
234,-81,33.66151951,4.00127613,0.933333333,76.5,8.244127603,-84.7441276,3.13587759,0.877728034,-1,0,-1
104.1666667,-18.16666667,97.33636013,2.352625935,0.733333333,160.5,6.359709625,-166.8597096,1.147703519,0.913977933,-1,0,-1
66.83333333,-2.833333333,121.5823223,1.866395038,0.6,132.5,5.524263522,-138.0242635,0.60276778,0.931754895,-1,0,-1
42.83333333,-0.833333333,141.5860554,1.525789031,0.533333333,52.25,4.982895242,-57.23289524,0.140675865,0.933606145,-1,0,-1
43.83333333,-35.33333333,182.5242267,1.08214246,0.266666667,0,3.829521991,-3.829521991,-2.167425831,0.877226627,-1,0,-1
58,-29,173.0000951,0.962290328,0.066666667,-8.5,3.266771331,5.233228669,-0.571915649,0.859231043,-1,0,-1
48.66666667,-22.16666667,158.2585144,0.939297526,0.066666667,8.5,1.584461887,-10.08446189,0.478896696,0.881015721,-1,1,-1
67.16666667,-42.16666667,138.2715483,0.927077431,0.066666667,5.75,-0.53685114,-5.21314886,-0.154009238,0.873779169,-1,1,-1
61.33333333,-49.33333333,132.658572,0.921062268,0.066666667,0.5,-0.971355827,0.471355827,-0.449679693,0.875738856,-1,1,-1
122.8333333,-80.33333333,103.0098206,0.879495634,0.066666667,-11.5,-0.94626716,12.44626716,0.934681226,0.577952279,0,1,-1
122.8333333,-61.33333333,93.05183719,0.887628203,0.133333333,2.5,-0.615937969,-1.884062031,0.177454644,0.504110884,0,1,-1
95.66666667,-32.16666667,90.44746159,0.911299584,0.333333333,12.25,-0.629688635,-11.62031137,0.234043231,0.593779524,0,1,-1
81.5,-7,87.8163144,0.954679359,1,15.75,-0.800964086,-14.94903591,0.437568904,0.659722856,-1,0,-1
6.5,6,91.46768511,1.01057492,1,30.5,-1.20295865,-29.29704135,1.294024287,0.767346124,-1,0,-1
23.33333333,-3.333333333,95.3991539,1.010288031,0.8,13.5,-2.114981908,-11.38501809,0.309549028,0.656397332,-1,0,-1
3.5,24,82.87551457,0.921507284,0.4,3,-4.043619781,1.043619781,-0.446422188,0.634919568,-1,0,-1
-32.5,31,80.77507433,0.928343274,0.4,2,-3.21675039,1.21675039,-0.838050907,0.675892302,-1,-1,-1
-12.5,31.5,54.30936246,0.818940736,0.066666667,-12.75,0.87874858,11.87125142,-0.206583299,0.61182941,-1,0,-1
-42.33333333,41.83333333,45.48146357,0.815572779,0.133333333,-5,0.662702293,4.337297707,0.398296508,0.616166007,-1,-1,-1
-34.33333333,33.33333333,33.50709979,0.794713722,0.066666667,-6,0.884519507,5.115480493,-0.036880562,0.534961664,0,0,-1
43,-20,-5.346701808,-1.073202643,0.066666667,-17.75,1.789010743,15.96098926,-0.343504352,0.325799383,1,1,-1
19.33333333,10.66666667,-10.83103394,1.261486698,0.866666667,6,1.817747318,-7.817747318,0.579619245,0.36615863,1,1,-1
-15,13,-8.418756358,0.915048506,0.8,7.5,1.683335347,-9.183335347,0.562906143,0.441874573,0,-1,-1
-4,11,-5.362237339,1.318237599,0.866666667,-7.25,0.30005673,6.94994327,0.466825242,0.424365806,0,0,-1
-23.66666667,24.66666667,-6.316202891,1.17341471,0.6,-5.25,3.501988631,1.748011369,-0.281998809,0.445276429,0,-1,-1
32.16666667,-12.66666667,-14.2718369,1.487879044,0.933333333,-10.75,6.852257305,3.897742695,-0.48029692,0.420811421,0,1,-1
21.16666667,-2.166666667,-12.10503949,0.953981673,0.466666667,-2,4.524530886,-2.524530886,-1.334415049,0.407444076,0,1,-1
38.5,-12,-2.559044644,1.040652426,0.866666667,1.5,1.539967032,-3.039967032,-0.453352345,0.508111828,0,1,-1
20.66666667,4.333333333,4.717649154,0.95040228,0.4,0.75,3.39507974,-4.14507974,0.921571924,0.557494828,0,1,-1
-18.66666667,22.66666667,9.828099529,1.436582826,0.8,10,3.851489718,-13.85148972,0.559205203,0.592303448,0,-1,-1
-22.5,20,12.33780029,1.249780287,0.533333333,2.5,3.642391496,-6.142391496,0.308661894,0.607502846,-1,-1,-1
16.16666667,-4.666666667,-5.13261382,-8.839050782,0.066666667,-7.5,4.176643321,3.323356679,-0.285694807,0.447084803,0,0,-1
16.66666667,5.833333333,-9.298471661,1.18239991,0.666666667,-4.5,2.429361386,2.070638614,0.183286725,0.374038313,1,1,-1
-13.33333333,14.33333333,-2.289996317,0.513024097,0.266666667,-0.25,2.703446921,-2.453446921,-0.442029751,0.429198674,0,-1,-1
2.833333333,-1.333333333,-3.149576576,3.288843933,1,-11.5,2.695167915,8.804832085,-0.227385492,0.483236482,0,0,-1
79.16666667,-61.66666667,-10.74077134,1.847438307,1,-13.25,6.018308281,7.231691719,-1.257908352,0.333364208,1,1,-1
81,-62.5,-12.85187358,1.161811353,0.533333333,2.75,5.027527124,-7.777527124,0.240369411,0.348237941,1,1,-1
75.83333333,0.666666667,-6.958505079,0.681813474,0.266666667,7.5,4.224575638,-11.72457564,-0.092718324,0.522785257,0,1,-1
-5.166666667,9.166666667,8.881086873,-2.946561175,0.066666667,31,6.035504665,-37.03550466,1.438267385,0.673425438,-1,0,-1
22.83333333,0.166666667,17.2006209,0.860363007,0.333333333,-5,2.550423635,2.449576365,0.99532026,0.605964173,-1,1,-1
-4.666666667,5.166666667,18.37945018,0.959520134,0.6,4.5,2.420437665,-6.920437665,0.939080268,0.696800389,-1,0,-1
8.666666667,11.83333333,15.66481844,0.866044823,0.133333333,-2,1.821241904,0.178758096,-0.245200254,0.607409329,-1,1,-1
42.83333333,-23.33333333,4.788696091,0.48131499,0.066666667,-8,3.108561166,4.891438834,0.657428998,0.440860503,0,1,-1
39,-25.5,3.541327446,0.924556932,0.666666667,6.75,1.90068204,-8.65068204,-0.750661592,0.524024013,0,1,-1
68,-19.5,3.84570936,0.701519985,0.4,-5.25,0.619612766,4.630387234,1.038508475,0.491313055,0,1,-1
31,9.5,15.36813132,1.132445851,0.533333333,-8.25,5.285832234,2.964167766,-0.028517271,0.577541331,0,0,-1
-21.33333333,17.33333333,18.8823158,1.227627666,0.533333333,5,5.51053785,-10.51053785,-0.037379041,0.641276356,-1,0,-1
-62.33333333,77.33333333,19.29275872,0.864674638,0.266666667,-6.75,4.011137078,2.738862922,0.995792619,0.592142113,0,-1,-1
-94.16666667,94.16666667,19.22700023,0.966224907,0.333333333,4.75,2.251743987,-7.001743987,0.403427086,0.56902186,0,-1,-1
41.83333333,-13.83333333,-33.65427827,1.144633553,0.733333333,0,3.35445705,-3.35445705,2.823936112,0.253188869,1,1,-1
31.66666667,-18.66666667,-19.73317018,0.852422643,0.2,3,-0.145238807,-2.854761193,-1.252735809,0.339572021,1,0,-1
11.66666667,1.333333333,-9.50946053,0.664724992,0.066666667,3.75,2.215584256,-5.965584256,0.284319136,0.555970504,0,0,-1
13.66666667,6.833333333,-4.813380243,0.520767137,0.133333333,4,1.857839989,-5.857839989,0.067863486,0.700680005,-1,0,-1
-5.333333333,8.333333333,-2.416958993,0.347235557,0.066666667,5.25,1.685388731,-6.935388731,-0.051981538,0.731882926,-1,0,-1
-1.833333333,20.83333333,3.022920389,1.822106697,0.933333333,-4.75,1.963846147,2.786153853,0.269701155,0.631282298,-1,0,-1
-19.66666667,19.16666667,3.428631251,1.212326006,0.866666667,-6.75,1.791624037,4.958375963,0.000687314,0.653839019,-1,-1,-1
2.166666667,21.83333333,2.289648454,0.484496301,0.266666667,-10.25,1.35625958,8.89374042,-1.004079545,0.51410812,0,0,-1
20.5,-11,-6.106926695,4.356317187,0.933333333,-13.25,5.769850881,7.480149119,-0.037249747,0.45153195,0,1,-1
31.83333333,-10.33333333,-12.41801075,1.20515145,0.6,-5,3.107094524,1.892905476,0.678748445,0.393946469,1,1,-1
14.5,-5.5,-5.806043957,0.716576494,0.266666667,0.5,2.213151968,-2.713151968,-0.570218037,0.407902072,0,0,-1
27.83333333,-5.333333333,-6.804629171,1.188925668,0.666666667,0,2.931025189,-2.931025189,-0.274840202,0.375237273,1,1,-1
-9.666666667,18.16666667,0.322651225,-0.191881681,0.2,0.25,3.674133422,-3.924133422,-0.243327407,0.44822519,0,-1,-1
0.833333333,4.166666667,-13.52688557,1.494255504,0.733333333,-12.25,4.26204086,7.98795914,-1.205059115,0.30552674,1,0,-1
7.166666667,1.833333333,-17.05111564,1.179974689,0.333333333,-5.5,3.998556705,1.501443295,-0.251594541,0.25958544,1,0,-1
14.33333333,9.666666667,-18.80593156,1.122984365,0.266666667,-4.25,4.279671466,-0.029671466,-0.378438837,0.297591111,1,0,-1
23.83333333,-5.833333333,-18.32309427,1.19880922,0.933333333,-9.25,4.254035733,4.995964267,-0.411725662,0.37181911,1,1,-1
14.5,1.5,-17.48548955,1.031196305,0.466666667,0.25,4.468939048,-4.718939048,0.237089631,0.456526759,0,1,-1
26.83333333,-5.833333333,-10.20774153,1.145361479,0.866666667,-4.5,-0.333909651,4.833909651,0.872344193,0.443554787,0,1,-1
-1.833333333,18.33333333,-7.436955929,0.822219377,0.333333333,6,5.005723727,-11.00572373,-0.491055852,0.507029969,0,0,-1
20.16666667,-3.166666667,-8.439401909,2.051346793,0.8,-15.5,4.947897238,10.55210276,-1.104057424,0.397946681,1,0,-1
48,-20.5,-13.67398606,1.270933079,0.466666667,-9.25,4.590755434,4.659244566,0.576224064,0.364796022,1,1,-1
35.83333333,-14.83333333,-13.94786384,1.196907765,0.4,-7.5,4.187999167,3.312000833,0.63990423,0.358467819,1,1,-1
30.33333333,-15.33333333,-9.648580587,0.815311679,0.2,8.75,4.131394293,-12.88139429,-0.981746151,0.423808096,0,1,-1
-7.333333333,16.83333333,4.912785706,1.967698174,0.866666667,5,2.271313644,-7.271313644,1.415933526,0.627004321,-1,0,-1
-22.16666667,23.16666667,7.657725489,0.810390465,0.466666667,-9,2.418985963,6.581014037,0.347045891,0.646928736,-1,-1,-1
78.33333333,-31.83333333,-14.79577587,5.280798087,1,-37.75,6.263841761,31.48615824,-2.37299408,0.251547334,1,1,-1
52.16666667,-22.66666667,-20.41436066,2.73411508,0.933333333,-34.5,5.567242454,28.93275755,-1.426047941,0.3036859,1,1,-1
26,2.5,-18.16756361,0.910771651,0.4,-0.75,3.27801947,-2.52801947,-1.785969398,0.382409251,1,1,-1
-2.166666667,1.166666667,-11.63669684,0.707520198,0.2,8.5,2.619888124,-11.11988812,1.093089384,0.455903527,0,0,-1
-0.333333333,5.333333333,-5.378979438,0.784832338,0.4,-4.25,2.137316031,2.112683969,-0.069712298,0.421595328,0,0,-1
50.16666667,-32.66666667,-7.425993481,2.179057051,0.8,-8.25,5.94031571,2.30968429,-0.61408102,0.314395999,1,1,-1
58.66666667,-14.66666667,-3.71085307,0.680481245,0.2,2,2.715633095,-4.715633095,-1.15300035,0.465212717,0,1,-1
48.66666667,-1.666666667,-1.751842517,0.407662754,0.2,3.25,2.756085731,-6.006085731,0.688355162,0.52035301,0,1,-1
38.5,7.5,0.999540025,-0.349003087,0.133333333,8.5,4.173531479,-12.67353148,1.211123856,0.544576848,0,0,-1
36.66666667,7.833333333,13.77615402,0.764367557,0.4,-6.75,2.684828693,4.065171307,-1.368146508,0.569279697,0,1,-1
-3.333333333,17.83333333,13.37718595,0.803706853,0.4,-4.5,2.433037009,2.066962991,-1.240320757,0.661217765,-1,0,-1
-31.66666667,41.66666667,13.2955638,0.898602462,0.2,-5.25,1.509342911,3.740657089,-2.003095068,0.627265769,-1,-1,-1
20.5,-6.5,5.692594877,0.482869647,0.066666667,-17.5,5.395085494,12.10491451,-2.718297446,0.344937068,1,0,-1
24.66666667,-2.166666667,-3.373250694,-0.554731598,0.066666667,-25,4.980228213,20.01977179,-1.010126892,0.36571212,1,0,-1
12.5,9.5,-7.65561496,1.01844088,0.533333333,-3,1.512614489,1.487385511,1.084694599,0.48120287,0,1,-1
-5.666666667,6.166666667,-1.581820662,0.477542411,0.2,0,3.172457574,-3.172457574,1.106512347,0.500564467,0,-1,-1
11.83333333,-7.333333333,-3.801690181,1.848371722,0.866666667,-5,2.328091131,2.671908869,0.390439062,0.477497644,0,1,-1
8.666666667,7.833333333,-5.297253393,1.153841556,0.466666667,0.25,5.463786991,-5.713786991,0.409437958,0.500601449,0,1,-1
-18,21.5,-0.012987772,0.005671116,0.066666667,3.75,4.632755486,-8.382755486,-0.216218275,0.438061795,0,-1,-1
10.83333333,-5.333333333,-5.422509683,2.485719498,0.866666667,-6.25,4.080046121,2.169953879,0.067789094,0.443322541,0,0,-1
13.16666667,3.833333333,-8.398855986,1.299055169,0.6,-2.5,4.57906578,-2.07906578,-0.488074675,0.423303118,0,1,-1
0,16,-8.642101753,1.126171265,0.4,-1.5,3.910128629,-2.410128629,0.133271989,0.481364463,0,0,-1
27.5,-4.5,-17.50286506,1.272222751,0.733333333,-11.75,5.393845774,6.356154226,-1.244813281,0.352178897,1,1,-1
27.16666667,-2.166666667,-17.69642346,1.048056809,0.333333333,-7.25,4.256081391,2.993918609,-0.412711765,0.281519375,1,1,-1
-24.66666667,38.66666667,-10.39551359,0.848252426,0.2,-1.75,2.152972464,-0.402972464,-1.913843185,0.429167502,0,-1,-1
-21.33333333,15.83333333,-12.96428748,1.630723627,1,-14.5,1.309623868,13.19037613,-1.224528634,0.366770595,1,0,-1
48.16666667,-11.16666667,-43.69356198,1.119227782,0.666666667,-7.5,6.648573018,0.851426982,-0.153007084,0.231063768,1,1,-1
15.66666667,-0.166666667,-40.30736919,0.97236779,0.2,5.25,5.639649372,-10.88964937,0.582181569,0.291057689,1,0,-1
8.833333333,-8.333333333,-34.56378581,0.874020217,0.066666667,12,4.90008218,-16.90008218,0.137151692,0.361784255,1,0,-1
44.66666667,-23.66666667,-27.15912063,0.923085198,0.4,-7.25,2.608176702,4.641823298,-0.738828535,0.293254846,1,1,-1
29.33333333,-20.83333333,-25.78506551,0.932000217,0.466666667,-9,1.843377454,7.156622546,-1.085505539,0.340172557,1,1,-1
38.83333333,-10.83333333,-20.55350246,0.874586166,0.4,4.25,1.184819765,-5.434819765,-0.971082091,0.402623722,0,1,-1
19.16666667,-7.166666667,-18.18413916,0.837753473,0.2,1.25,1.092054436,-2.342054436,-0.975924648,0.445326243,0,0,-1
49.83333333,-39.33333333,0.496068921,0.606689897,0.4,-6,1.443429129,4.556570871,-0.215479166,0.49510485,0,1,-1
62.83333333,-31.83333333,-0.388348347,-0.563647848,0.133333333,-2,0.360962821,1.639037179,-0.829161284,0.591579324,0,1,-1
34,2,5.872192798,2.175794449,0.8,10.5,2.215699604,-12.7156996,-0.087517255,0.659323005,-1,1,-1
52,-37,13.17773927,0.872368338,0.2,0.5,2.418511541,-2.918511541,-0.020402378,0.626894514,-1,1,-1
57.5,-15,14.32332552,1.029112962,0.466666667,5.5,-0.198464002,-5.301535998,-0.194311707,0.648316348,-1,1,-1
32.33333333,-10.83333333,16.29590298,1.12318789,0.733333333,6.75,0.457529631,-7.207529631,0.775578603,0.742598169,-1,0,-1
27.5,0,23.31409551,0.997457961,0.466666667,-9.5,5.889426461,3.610573539,0.292100021,0.569096546,0,0,-1
12.16666667,11.33333333,23.41786281,0.98691986,0.466666667,-1.75,5.982592546,-4.232592546,0.061567721,0.577899242,0,0,-1
-7.166666667,19.66666667,25.55848727,1.048451394,0.666666667,8,5.977176637,-13.97717664,-0.714145932,0.63523775,-1,0,-1
-11.5,13.5,24.59200859,0.90332847,0.066666667,-9,5.086437783,3.913562217,-0.059162916,0.62705897,-1,0,-1
17.33333333,3.166666667,2.278822631,0.367810149,0.066666667,-1.75,2.145014585,-0.395014585,0.222634482,0.453834739,0,1,-1
84.33333333,-38.33333333,2.173915903,1.126613594,0.6,-1.25,3.856227141,-2.606227141,0.170752326,0.481812442,0,1,-1
61,-23.5,4.298614685,1.625823051,0.866666667,2.75,5.469818962,-8.219818962,1.012389577,0.584871788,0,1,-1
38.83333333,-14.33333333,10.89165791,1.976112765,0.8,16.75,6.797796598,-23.5477966,1.175132687,0.695632885,-1,0,-1
13.66666667,-8.166666667,15.45468695,1.906666681,0.733333333,20.5,6.526850921,-27.02685092,1.067373939,0.776154861,-1,0,-1
29.16666667,7.833333333,23.12972748,1.240115821,0.333333333,3,4.45657407,-7.45657407,-0.040623561,0.652264319,-1,0,-1
-2.166666667,14.66666667,25.30087066,1.174975413,0.266666667,-0.75,4.232975782,-3.482975782,-0.48339333,0.683994253,-1,0,-1
-11.5,11,29.14664345,1.127813485,0.133333333,7.25,3.953812978,-11.20381298,-0.585264783,0.698710502,-1,0,-1
-2.833333333,19.83333333,10.78288782,0.755646338,0.133333333,-0.25,1.680479872,-1.430479872,-0.23686092,0.491746106,0,0,-1
60.16666667,-30.66666667,-3.728232032,-1.671685481,0.066666667,-11.5,3.606810084,7.893189916,-1.28551019,0.329420758,1,1,-1
41.5,-20,-5.550762429,26.64733764,1,-9.25,3.519553871,5.730446129,-0.91378877,0.380874522,1,1,-1
40.16666667,-8.166666667,-6.583061331,1.594906052,0.866666667,1.75,3.169506435,-4.919506435,-0.497588189,0.396359211,1,1,-1
